"doc_id";"category";"target";"text";"original_categories";"word_count"
"training/4158";"International_Trade";"3";"BALDRIGE OPPOSES JAPANESE PURCHASE OF FIRM
  Commerce Secretary Malcolm Baldrige
  has asked the White House to consider blocking the planned
  Japanese acquisition of a major U.S. supercomputer and
  semiconductor manufacturer for national security reasons, U.S.
  officials said.
      The officials, who asked not to be named, said yesterday
  that Baldrige has ""serious concerns"" about the sale of Fairchild
  Semiconductor Corp. to Fujitsu Ltd., another major electronics
  firm.
      The officials told Reuters that if the sale went through it
  could leave the U.S. military overly dependent on a foreign
  /ompany for vital high technology equipment used in its
  advanced missiles, aircraft electronics and intelligence
  gathering.
      In addition, they said, the sale would also worsen the
  already strained trade relations between the U.S. and Japan
  stemming from the huge Japanese surplus.
      The White House Economic Policy Council would consider the
  sale in the coming weeks, they said.
      Defense Secretary Caspar Weinberger's position was not
  immediately known but in the past he has opposed the transfer
  of high technology to foreign governments and companies.
      Supercomputers made by Fairchild and other U.S.
  manufacturers are widely used throughout the world, but none
  have been sold to the Japanese government or to Japanese
  government-run agencies and universities.
  

";"acq,trade";"200"
"training/416";"International_Trade";"3";"SWISS SIGHT DEPOSITS RISE 3.10 BILLION FRANCS
  Sight deposits by commercial banks at the
  Swiss National Bank rose by 3.10 billion Swiss francs to 10.53
  billion in the last 10 days of February, the National Bank
  said.
      Foreign exchange reserves fell 3.06 billion francs to 30.64
  billion.
      Sight deposits are an important measure of Swiss money
  market liquidity.
      The decline in foreign exchange reserves reflected the
  dismantling of swap arrangements, the National Bank said.
      Banknotes in circulation rose by 834 mln francs to 24.79
  billion while other deposits on call - mainly government funds
  - fell 1.60 billion francs to 1.04 billion.
  

";"reserves";"102"
"training/4162";"Energy_Resources";"2";"DUNE RESOURCES &lt;DNLAF> RESERVES ROSE IN 1986
  Dune Resources Ltd said its oil
  reserves increased 225 pct during 1986 while its natural gas
  reserves were up six pct.
      The company said its proven oil reserves were estimated at
  605,682 barrels on December 31, up from 186,655 barrels a year
  earlier boosted by discoveries during the year put at 423,659
  barrels.
      It said gas reserves rose to 8.8 mln cubic feet from 8.3
  mln on Dec 31, 1985, as discoveries of nearly 1.3 mln cubic
  feet were partialy offset by production of 287,391 cubic feet
  and downward revisions of previous estimates totaling 491,694
  cubic feet.
  

";"crude,nat-gas";"104"
"training/4165";"International_Trade";"3";"JAPAN ECONOMY MAY BE NEAR BOTTOM, ECONOMISTS SAY
  The worst may be just about over for
  Japan's battered economy but economists said they do not expect
  a vigorous recovery anytime soon. Japanese bank economists
  polled by Reuters said the economy's 18 month-old slowdown is
  likely to end in the first half of this year, helped by rising
  exports, stepped-up government spending and falling prices. ""The
  economy will bottom out in the middle of the year,"" said
  Sumitomo Bank Ltd chief economist, Masahiko Koido.
      Industrial Bank of Japan Ltd senior economist Susumu
  Taketomi agreed. ""It (the bottom) is in the offing,"" he said.
      But he added that the recovery will be slow. Growth in the
  fiscal year beginning next month will only pick-up 2.2 pct,
  from two pct in the current year, he said.
      Signs that the economy has just about weathered the worst
  are increasing.
      The volume of exports in the first two months of the year
  rose slightly on a year-on-year basis, after declining toward
  the end of last year.
      Although this may be due to extraordinary factors such as a
  sharp rise in car exports to rebuild depleted European stocks,
  several economists said it could mark the beginning of a
  recovery.
      Industrial production fell 0.7 pct in January, much smaller
  than expected, and is forecast by the government to rise 0.3
  pct in February and 2.6 pct in March. A Bank of Japan survey
  released last week showed that the decline in Japanese
  corporate earnings may be nearing its end.
      And the Paris currency accord last month has fostered hopes
  the rapid yen rise has come to the end, they said.
      Six nations - the U.K., Canada, France, Japan, the U.S. And
  West Germany - pledged in Paris last month to stabilise
  currencies around current levels.
      The yen's 40 pct climb against the dollar over the last two
  years has hit the export-driven economy hard, by forcing its
  companies to raise prices and lose sales in the U.S. Market.
      ""The important thing is the exchange rate,"" Taketomi said.
      If it stabilises firms will grow more confident and raise
  investment in plant and equipment, although there are no signs
  of that yet, economists said.
      A stable yen would also help exporters regain some of their
  competitive edge just as the U.S economy may be starting to
  recover, economists said.
      Domestically, the economy may get a boost from some
  loosening of the government's tight fiscal policy said Haruo
  Muto, manager of national economics at the Bank of Tokyo Ltd.
      The next reading of the economy's health should come early
  next week with the release of gnp figures for the last quarter,
  1986.
      Most private economists expect a rise of about 0.5 pct from
  the previous quarter. In the third quarter, GNP rose 0.6 pct.
      But a senior government official said the fourth quarter
  figures could surprise by showing a rise of more than one point
  quarter-on-quarter. But he added that would be a statistical
  aberration and not a significant shift in economic activity.
      To maintain year-on-year growth of around 2.5 pct, the
  economy would have had to rise about 1.2 pct in the fourth
  quarter as the final quarter of 1985 was strong.
       The rise in the fourth quarter of 1985 was probably a
  statistical anomaly that was repeated in the final months of
  1986, the official said.
      Economists said the fourth quarter figures were also
  distorted by the government's sale of gold coins in the second
  half of 1986.
      Because the coins were classified as legal tender, their
  purchase did not show up in the statistics on consumer
  expenditure. Consumer spending also tailed off in December
  because of bad weather and smaller-than-normal end-year
  bonuses, they said.
      As the government had to buy back some of the coins from
  retailers because they were unsold, the government's
  contribution to the economy in the fourth quarter may have been
  boosted, economists said.
      Taketomi said it may have received a further boost from
  government buying of farm products as the domestic crop last
  year was good.
      The senior government official said the fourth quarter
  performance of the domestic sector was probably worse than
  generally expected, while that of the external sector was
  better.
  

";"gnp";"700"
"training/4171";"Energy_Resources";"2";"SAUDI SUPERTANKER REPORTED HIT BY IRAN OFF UAE
  Iran attacked the Saudi Arabian
  supertanker Arabian Sea off the United Arab Emirates last night
  but the vessel was able to proceed after the incident, Lloyds
  Shipping Intelligence reported.
      The 315,695-dwt Arabian Sea had set sail on Tuesday after
  loading oil at the Saudi port of Ras Tannurah. Lloyds said the
  attack occurred at about 2200 hrs local time (1800 GMT).
  

";"crude,ship";"69"
"training/4172";"International_Trade";"3";"TAIWAN TO RELAX IMPORT CURBS ON MORE GOODS
  Taiwan will relax import controls on
  more foreign goods, a government spokesman said today.
      The move was to allow greater access to Taiwan markets by
  overseas trading partners, especially the United States, an
  official of the Council for Economic Planning and Development
  told Reuters.
      Import curbs on about 400 foreign goods, including
  stationery and books, would soon be relaxed, he said.
      Taiwan announced it would ease curbs on some 600 farming
  and industrial products last month.
      The official said the moves were intended to balance trade
  between Taiwan and the United States and other trading
  partners. Taiwan's trade surplus reached a record 15.6 billion
  dlrs last year, up from 10.62 billion in 1985.
  

";"trade";"121"
"training/4173";"International_Trade";"3";"U.K. RETAILERS SEE GROWTH IN CONSUMER SPENDING
  U.K. Retailers expect consumer spending
  to accelerate in March after a disappointing increase in
  February, according to a monthly survey by the Confederation of
  British Industry (CBI).
      Fifty-nine pct of the 325 retailers questioned for the
  latest Distributive Trades Survey expected sales to be higher
  in March than they were in March 1986, with only six pct
  expecting lower sales.
      The chairman of the Distributive Trades Survey Panel, Nigel
  Whittaker, said a favourable Budget next week would further
  help sales during the summer.
      Figures released earlier this week showed retail sales in
  January fell 2.2 pct, mainly due to exceptionally cold weather.
      ""Sales did not recover in February as much as retailers had
  expected, and they are now looking for better business in
  March,"" today's survey said.
      It reported clothing stores were the most optimistic, with
  80 pct expecting sales in March to be higher than a year ago.
      Wholesalers also expected stronger sales in March, while
  both retailers and wholesalers reported slower growth in import
  penetration, it said.
  

";"retail";"176"
"training/4174";"Energy_Resources";"2";"MOST JAPAN FIRMS NOT RENEWING IRAN TERM CONTRACTS
  Most Japanese companies have decided not
  to renew term contracts to lift Iranian crude oil because spot
  prices remain considerably lower than OPEC's official levels,
  industry sources said.
      They said a cargo of the Mideast benchmark crude Dubai
  traded yesterday at 16.50 dlrs a barrel, compared to its
  official price of 17.42 dlrs.
      Only one Japanese company has renewed its term contract for
  Iranian crude oil for the second quarter, the sources said.
      The sources said Japanese companies had been lifting a
  total of about 185,000 barrels per day (bpd) of Iranian crude
  under term contracts, but only one firm has agreed to lift in
  the second quarter. It is lifting just 10,000 to 15,000 bpd.
      They said this move could inspire Iran to offer discounts
  on cargoes loading in April, but the likelihood of discounts
  depended largely on the levels of spot prices.
      ""If the spot price of Dubai goes above 17.30 dlrs we would
  probably buy Iranian crude at the official price,"" one Japanese
  refiner said.
      ""We don't intend to put pressure on them,"" he added.
      Buyers have little incentive to renew contracts to lift oil
  at official OPEC prices while spot prices on all grades are
  considerably lower, oil traders said.
      They said if spot prices move higher there will be no
  problem finding OPEC crude to purchase at the official prices.
  Qatar has chartered floating storage for its crude oil after
  finding no buyers at official prices in March. The problem is
  likely to recur in April, adding to that country's surplus.
      The traders added that Iraq had dissociated itself from
  OPEC's December production agreement, while agreeing to the
  fixed prices.
      But oil analysts said if OPEC keeps group output close to
  its first-half 1987 ceiling of 15.8 mln bpd, supply and demand
  would be balanced by the end of the second quarter.
      They also said if OPEC holds its official price structure
  based on a reference price of 18 dlrs, spot price fluctuations
  should be limited to a 16.50 to 17.20 dlrs range for Dubai and
  a 17 to 18 dlrs range for the North Sea's Brent blend.
      One Japanese refiner said, ""At the moment there's a lot of
  pressure on OPEC, particularly on Qatar. But if they hold out
  there will be no problem, and I'm beginning to trust their
  ability.""
      Nigerian oil minister and OPEC president Rilwanu Lukman
  told a news conference in Lagos yesterday, ""Nigeria and all
  member countries of OPEC remain determined to uphold the
  December agreement by adhering strictly to their various quotas
  and official selling prices.""
      He said OPEC believed consumers had drawn heavily on stocks
  of both crude oil and refined products, reducing them to levels
  well below this time last year. He said consumers would soon
  return to the market in search of crude.
      A Japanese refiner said, ""The European and U.S. Markets are
  beginning to look better so OPEC might be quite lucky.""
  

";"crude";"495"
"training/4232";"Energy_Resources";"2";"PHILLIPS &lt;P> TO EMPHASIZE CASH FLOW TO PARE DEBT
  Phillips Petroleum Co will emphasize
  improving its short-term cash flow this year to pare its debt,
  C.J. ""Pete"" Silas, chairman, told Reuters in an interview.
      ""Our priority is to get cash flow increased from the assets
  already installed,"" he said, but he declined to estimate annual
  cash flow for 1987.
      Analysts estimate Phillips"" cash flow at over one billion
  dlrs for 1987, while long term debt, which resulted from
  restructuring to find off corporate raiders in 1985, hovers
  about 5.9 billion dlrs as of December 1986.
       Silas said Phillips hope to achieve its goal by raising
  the capital expenditures budget to develop its oil and gas
  properties.
      ""We plan to develop the properties with short-term high cash
  flow prospects,"" he said. He projected a capital expenditure
  budget of 730 mln dlrs, up from the 1986 expenditure of 655 mln
  dlrs.
      Nearly half of that will be spent on exploration and
  production, and most of that will be spend overseas, Silas
  said.
      ""Phillips' top priority in 1987 will be to get the
  waterflooding in Norway and jack up the (Ekofisk) oil fields to
  improve our ability to extract oil and increase earnings,"" Silas
  said.
       Phillips estimates that the project, which is expected to
  cost 1.5 billion dlrs, will increase recovery by 170 mln gross
  barrels of oil over a period of 24 years.
      Phillips is also pursue opportunities in China where Silas
  said he was seeking ""a modification of terms with the Chinese
  government to make oil discoveries (in the offshore Xijang
  fields) commercially viable.""
      In the U.S. Silas said Phillips hopes to get the Point
  Arguello, Calif., field started up by the fourth quarter. ""We
  expect to start up the first platform then,"" Silas said.
      But emphasis on short-term cash flow has also forced the
  company to part with several oil and gas assets.
      Phillips sold its interests in the T-Block in the U.K.
  North Sea and U.S. reserves totaling about 1.3 billion dlrs in
  1986 as part of a two billion dlrs asset sales program that is
  now completed, Silas said.
       ""We sold high cost producing assets. They were not good
  value for us but possibly so for someone else,"" Silas said.
      Silas said the 1986 assets sales will not affect earnings
  for the company.
      ""Everything we are doing is to manage our cash flow and we
  are using that to manage our debt. Even the asset sales, while
  regrettable, were necessary to reduce debt,"" Silas said.
      He said no asset sales are planned this year as long as oil
  prices don't fall sharply lower and stay at lower levels  for
  several months. ""Then, everyone would be looking at sales (of
  assets), and we're no different from the others,"" Silas said.
      In other areas, Silas looks for improved earnings from
  Phillips chemical operations, which provided 299 mln dlrs in
  earnings for 1986, up from 219 mln dlrs in 1985.
      ""This was our second best year pushed by a good supply and
  demand balance for products, low feedstocks and energy costs
  for our operations,"" Silas said, ""In 1987 we think the market's
  supply and demand balance will be just as good but feedstock
  and energy costs will rise due to price recovery.""
  

";"crude,earn,nat-gas";"541"
"training/4238";"International_Trade";"3";"PAKISTAN'S TRADE DEFICIT NARROWS IN FEBRUARY
  Pakistan's trade deficit narrowed to
  2.64 billion rupees (provisional) in February 1987 from 2.85
  billion (final) in January and compared with 2.94 billion in
  February 1986, the Federal Bureau of Statistics figures show.
      Exports fell to 5.04 billion rupees (provisional) in
  February from 5.34 billion (final) in January and compared with
  3.90 billion in February 1986.
      Imports fell to 7.68 billion rupees (provisional) in
  February from 8.19 billion (final) in January and compared with
  6.84 billion in February 1986.
  

";"trade";"85"
"training/4246";"Energy_Resources";"2";"SAUDI OUTPUT SAID AT YEAR LOW TO HELP OPEC
  Saudi Arabian oil output has fallen to
  its lowest level in more than a year, giving fresh evidence of
  the kingdom's determination to keep oil prices at 18 dlrs a
  barrel, as agreed by Opec last December, oil industry sources
  said.
      They said Saudi output in the first eight days of March
  averaged 2.6 mln barrels per day (bpd) including oil from the
  neutral zone shared with Kuwait, compared to a February average
  of 3.5 mln bpd.
      They said Saudi Arabia was also selling oil from its crude
  oil stocks in tankers around the world, which OPEC says must be
  counted towards a member's production quota. Saudi Arabia's
  quota is 4.133 mln bpd.
      The lower production levels indicated Saudi Arabia, the
  world""s largest oil exporter, was insisting on getting Opec
  official prices, even at the cost of lower production, the
  sources said.
      King Fahd reiterated yesterday, in an interview with
  Reuters and the television news agency Visnews, the Saudi
  commitment to OPEC's December pact to boost oil prices to an
  average 18 dlrs.
      ""Saudi Arabia is completely sticking to OPEC decisions,"" he
  said.
      The sources said the kingdom's exports from Gulf ports
  averaged one mln bpd during the eight days ending last Sunday,
  down from a February average of 1.9 mln bpd.
      They said Saudi Arabia was allowing production to fluctuate
  with lifting nominations and was not trying to maintain
  artificially high levels by putting oil into storage.
      The kingdom's main buyers, the four U.S. Oil firms with
  past stakes in the national oil company Aramco -- Mobil, Exxon,
  Texaco and Chevron -- enjoy considerable flexibility in the
  timing and volume of their liftings but are bound to pay
  official prices, the sources said.
      Spot market prices have firmed in the past two weeks but
  still remain below OPEC levels and major buyers have delayed
  liftings in the hope they would improve, the sources said.
      They expected low early March output to pick up towards the
  end of the month as buyers sought to fulfill their contractual
  obligations.
  

";"crude";"347"
"training/4255";"International_Trade";"3";"WHITE HOUSE WELCOMES RETAIL SALES FIGURES
  The White House welcomed the
  February retail sales figures showing a 4.1 pct rise, following
  a slow performance in January.
      Spokesman Marlin Fitzwater told reporters: ""The February
  sales growth was broad-based and good news for the economy.""
      Commerce Department figures showed a larger than expected
  rise following depressed levels of sales and factory orders in
  January.
  

";"retail";"62"
"training/4259";"International_Trade";"3";"SWEDEN SETS OCTOBER DEADLINE FOR S.AFRICA BOYCOTT
  Sweden announced its promised program
  of unilateral economic sanctions against South Africa and gave
  firms an October deadline to cut trading links.
      Foreign Trade Minister Anita Gradin said a trade boycott of
  South Africa and neighbouring Namibia would take effect from
  July 1, followed by a three-month period of grace to give
  companies time to wind down their operations.
      From October 1, no direct trade would be allowed in either
  direction, with certain exceptions covering medical supplies
  and printed matter, Gradin told a news conference.
      She said exceptions would also be granted in cases where a
  Swedish trade boycott would benefit South African firms and
  disadvantage South Africa's black-ruled neighbours, the
  front-line states.
      Gradin cautioned that legislation upon which the boycott
  would be based was not impossible to get round. She said a
  parliamentary committee would investigate ways of closing some
  of the bigger loopholes, including indirect trade with South
  Africa via Swedish subsidiaries in third countries.
  

";"trade";"164"
"training/4290";"International_Trade";"3";"U.S. RETAIL SALES RISE MASKS WEAK TREND - ANALYSTS
  U.S. retail sales rose sharply in
  February but many economists said the underlying consumer
  spending trend remains weak.
      February retail sales jumped 4.1 pct, more than the 2.5-3.0
  pct rise the financial markets had anticipated. But January's
  sales were revised down to a 7.4 pct drop, from a previously
  reported 5.8 pct decline.
      ""The trend is toward continued spending but certainly at a
  much more sluggish pace,"" said Don Maude of Midland Montagu
  Capital Markets Inc.
      Maude averaged out the wide swings in the retail sales data
  over past four months to show that the pace of consumer
  spending is slowing.
      Combining the latest data with a 0.6 pct drop in November
  and a 4.6 pct gain in December, the average retail sales gain
  over the four months was 0.2 pct, he said, compared to to a 0.4
  pct rise for year-over-year sales through February.
      ""You can see a pattern developing,"" Maude said. ""I wouldn't
  be surprised to see a fall-off in March, especially since sales
  probably won't be boosted by auto sales as they were in
  February.""
      Despite the weak underlying trend, economists were
  impressed by a robust 1.5 pct gain in total sales excluding
  autos in February. This compared to a revised 0.4 pct decline
  in January, previously reported as a 0.1 pct decline.
      ""The increase in non-auto sales was broadbased, with gains
  in durable goods as well as non-durables,"" noted Ward McCarthy
  of Merrill Lynch Capital Markets Inc. ""It was a pretty healthy
  report.""
      He noted that building materials rose 1.8 pct in February
  after falling 1.7 pct in January. General merchandise store
  sales gained 1.4 pct after a 1.6 pct rise in January.
      ""There are signs of life in the economy,"" McCarthy said.
  ""But it's jumping to conclusions to extrapolate this report
  into the future."" 
      A 0.7 pct increase in disposable personal income in January
  which may be linked to the new tax laws probably helped boost
  spending in February, he said.
      ""A lot of people may be inadvertently under-withholding
  taxes from their paychecks,"" he said. ""When people in this
  country get an increase in disposable income, the inclination
  is to go out and spend it,"" he said.
      Economists said tomorrow's release of U.S. auto sales for
  the first 10 days of March will be an important indicator of
  how much this sector will add to first quarter spending.
       Auto sales accounted for the lion's share of total
  February sales, rising 14.4 pct. This followed a 27.7 pct drop
  in January, previously reported as a 22.4 pct fall, due largely
  to the expiration of the sales tax deduction under new tax laws
  January 1, the Commerce Department noted.
      Some economists argued that the because the gain in total
  sales excluding autos also followed a decline in January, the
  strength in the February report is less than impressive.
      ""There is strength in the February data, but that's because
  they were compared to low sales levels in January,"" said said
  Beth Reiners of Dean Witter Reynolds Inc. ""We don't see it as a
  precursor of continued strength.""
      Durable goods sales rose 8.8 pct in February, after falling
  17.7 pct in January. February non-durable goods sales gained
  1.3 pct, after declining 0.2 pct in January.
      Gasoline service station sales rose two pct in February,
  following a 1.9 pct gain in January, but economists said higher
  oil prices rather than an increased volume of gas sales
  probably accounted for these gains.
      Reiners also emphasized that the trend in consumer spending
  is weakening. Total retail sales on average were 123 billion
  dlrs in the fourth quarter of 1986, she said. In January, they
  fell to a seasonally adjusted 117.52 bilion dlrs, and in
  February rose to 122.29 billion dlrs.
      ""On average, it looks like they'll total 120 to 121 mln
  dlrs in the first quartrer,"" she said. ""We don't look at this
  as indication that the economy is barrelling along.""
      ""The number is not really that problematic for those of us
  who are constructive on the bond market,"" agreed Elliot Platt
  of Donaldsen Lufkin and Jenrette Securities Corp.
      Platt does not foresee potential for tighter monetary
  policy on the basis of the latest retail sales report.
      ""The Fed is on hold now because the data have been so
  confusing,"" he said.
      ""Before the 337,000 gain in February non-farm payroll
  employment, I would have looked for a discount rate cut in
  March,"" he said. ""But now Fed officials will have to wait for
  the first quarter real U.S. gross national product data in
  April to sort things out.""
  

";"retail";"765"
"training/4297";"International_Trade";"3";"GERMAN BANKS SAY UNCERTAINTY ABOUT ECONOMY GROWING
  Uncertainty is growing about the prospects
  for the economy as orders for industry fall and companies scale
  back investment plans, the German Savings Banks and Giro
  Association said.
      Exporters expect foreign demand to remain weak, while
  industry is less optimistic than it was, the association said
  in a report.
      However, last month's agreement among the six leading
  western industrialized countries to keep currencies around
  present levels was expected to be a stabilizing influence for
  exporters, it added.
      The banking association said the possibility of using
  monetary policy to stimulate the economy should not be
  overestimated.
      Another small drop in already low interest rates could not
  be expected to cause any significant rise in purchases of
  consumer or capital goods, it said.
      The Bundesbank's half-point cuts in the discount and
  Lombard rates in January have largely exhausted the scope for
  any further monetary moves, the association added.
      On Tuesday the Federal Statistics Office said gross
  national product stagnated in real, seasonally and calendar
  adjusted terms in the fourth quarter of 1986 compared with the
  third quarter.
      The Economics Ministry, commenting on the figures, said GNP
  in the 1987 first quarter was also expected to be relatively
  weak.
      Bank economists have forecast the economy will either
  stagnate or contract slightly in the first quarter. Official
  first-quarter figures are due in early June.
  

";"gnp";"227"
"training/4315";"Energy_Resources";"2";"UNION PACIFIC &lt;UNP> TO SELL PART OF REFINERY
  Union Pacific Corp said it will sign a
  pact in Caracas on March 17 with Petroleos De Venezuela, PDVSA,
  to sell the state owned company half of its Corpus Christi,
  Texas refinery owned by its Union Pacific's Champlin Petroleum
  Co subsidiary.
      The sale will also include the related marketing and
  distribution system for the refinery's products.
      A spokesman for the company said that a statement may be
  issued later today giving details of the transaction.
      There was no immediate comment from PDVSA officials in New
  York.
      The Corpus Christi refinery has a capacity of about 160,000
  barrels per day, the Union Pacific spokesman said, and is a
  largely upgraded facility but he would place no value on the
  transaction.
      The additional acquisition of refinery and distribution
  assets by PDVSA has been expected as Venezuela has been moving
  aggressively to enhance its role in the oil industry from
  producer to excpanding its presence in the downstream sector.
      Purchase of part of Champlin's operations also fits a
  profile which PDVSA officials have said previously they looked
  for in any acquisition.
      One PDVSA official said the company was looking for
  independent oil companies with good refinery and distribution
  network and a strong regional presence.
      The potential purchase of the interest in Champlin followed
  its earlier acquisition of a part interest in Southland Corp's
  &lt;SLC> Citgo Petroleum Corp subsidiary.
      In that agreement signed September 15, 1986, PDVSA paid
  Southland 290 mln dlrs for half of Citgo's stock.
      The potetnital acquisition of half Champlin's Corpus
  Christi plant will also give Venezuela an additional outlet for
  its crude oil production while giving the refiner an assured
  source of supply, trade sources said.
      In the earlier deal with Southland, PDVSA agredd to to
  supply Citgo with at least 130,000 bpd of crude oil and other
  feedstocks.
  

";"acq,crude";"307"
"training/4333";"Energy_Resources";"2";"MOBIL &lt;MOB> TO RESTRUCTURE EXPLORATION UNIT
  Mobil Oil Corp said it will
  restructure its Dallas-based Mobil Exploration and Producing
  Services Inc operations April one, to provide stronger
  technological support to its U.S. and overseas operations.
      Mobil said the operation will consist of two new units,
  Technical Services and Application Technology, along with the
  existing Drilling and New Exploration Ventures groups. It said
  R.C. Mills, president and general manager of its Exploration
  and Producing Southeast Inc, has been named vice president and
  general manager of the new operation reporting to P.J.
  Hoenmans, president of its Exploration and Producing division.
  

";"crude";"98"
"training/4340";"Energy_Resources";"2";"WILDLIFE UNIT PROPOSES ALASKA REFUGE OIL STUDY
  The National Wildlife Federation 
  rejected an Interior Department draft plan to open wilderness
  lands in Northern Alaska to oil and gas exploration.
      The federation, the nation's largest conservation group,
  said further study was needed to assess any possible damage
  that development might have on the wildlife in the area, the
  coastal plain of the Arctic National Wildlife Refuge.
      Jay Hair, the federation's executive vice president, called
  the Interior's research into the effects of development ""so
  fundamentally flawed that it provides little or no basis on
  which to make a public policy decision.""
      Hair called the department's proposal a ""reflection of a
  largely political decision,"" adding ""we have no confidence in
  Interior to represent the broad public interest in this area.""
      Interior wants to open the 1.5 million acre coastal plain
  to oil and gas exploration, but it said only with tough 
  safeguards to protect the area's caribou and musk-oxen.
      It said a preliminary survey showed the region could hold
  billions of barrels of oil and gas, and that its potential as
  an energy resource would never be known without exploration.
      Interior said oil on the coastal plain could match the 10
  billion barrels found at Prudhoe Bay, just west of the plain.
      Under existing law, Congress must agree to oil and gas
  exploration, and if it does not act, the land will remain a
  wildlife refuge protected from commercial development.
      Hair said Interior's report failed to stress the
  probability that finding recoverable oil is only 19 pct.
      He said Interior's study also failed to weigh oil, gas,
  fish and wildlife information the State of Alaska had gathered
  nor had the department consulted the Environmental Protection
  Agency on the possible effects of exploration.
      The federation, in letters to Congressmen, proposed that a
  nine-member commission be set up to study all aspects of the
  issue and report back to Congress in about two years.
      Hair said the federation was not opposed to the possible
  exploration of oil, only that Interior's study was inadquate to
  make a sound judgement.
      Congressional observers said that at present there was
  little sentiment in Congress to open the wildlife area for
  commercial exploitation dispite increasing concern that the
  United States is becoming overly dependent on foreign oil.
  

";"crude";"377"
"training/4365";"Energy_Resources";"2";"SOLV-EX &lt;SOLV> SHELL CANADA &lt;SHC> PACT COMPLETE
  Solv-Ex Corp said it
  successfully completed its oil sands pilot testing program
  under its agreement with Shell Canada Limited &lt;SHC> and
  received a 250,000 U.S. dlr bonus payment.
      It also said that Shell Canada exercised its option to take
  over Solv-Ex's 25 pct working interest in the construction of
  the oil facility, relieving it of its obligation to raise about
  62.5 mln Canadian dlrs for plant construction.
      It said 30 pct of that loan was guaranteed by the
  Government of Alberta.
      In exchange for Shell's participation, Solv-Ex said Shell
  is obligated to pay it an up-front royalty and a running
  royalty based on the operating profits of the oil sands
  facility. It said the Shell Canada 7,500 barrel per day oil
  sands project will be built on Shell's oil sand lease about 40
  miles north of Fort McMurray in the Athabasca region of
  northern Alberta.
      Solv-Ex said the project will cost about 260 mln Canadian
  dlrs. It said that following a final feasibility study the
  plant should open in the early 1990s when oil prices are
  expected to exceed 20 U.S. dlrs per barrel.
  

";"crude";"191"
"training/4366";"International_Trade";"3";"SPAIN HAS 68 MLN DLR JANUARY PAYMENTS SURPLUS
  Spain had a 68 mln dlr current account
  balance of payments surplus in January compared with a 556 mln
  deficit in December and 370 mln surplus in January last year,
  Bank of Spain figures show.
      The trade deficit rose to 664 mln dlrs in January from 146
  mln in January 1986.
  

";"bop";"59"
"training/4367";"Energy_Resources";"2";"UNION PACIFIC &lt;UNP> IN PARTNERSHIP WITH PDVSA
  Union Pacific Corp said it will enter
  a 50-50 partnership with Petroles de Venezuela, PDVSA, to own
  and operate Union Pacific's 160,000 barrel-per-day Corpus
  Christi, Texas, oil refinery.
      The assests to be acquired by the partnership are valued at
  190 mln dlrs, Union Pacific said.
      Closing is expected to take place in early April and the
  venture is to be called Champlin Refining Co.
      The partnership will acquire the refining and distribution
  systems currently owned and operated by Champlin Petroleum, a
  wholly owned subsidiary of Union Pacific.
      The venture will acquire the related inventories and the
  Champlin trade name, the company said.
      PDVSA and Union Pacific will each contribute half the
  capital required by the venture and arrange a revolving credit
  facility with U.S. and foreign banks to finance inventories and
  receivables, Union Pacific said.
      Petroles de Venezuela also signed a 25-year agreement to
  supply at least 140,000 bpd of Venezulean crude oil and naphtha
  to the refinery at market related prices.
      Under various options the in the agreement PDVSA could
  supply another 50,000 bpd on similar terms, the company said.
      ""This will provide a stable, long-term supply to the
  refinery at competitive costs, thereby assuring the economic
  viability of the plant,"" a statement issued by Union Pacific
  said.
     The statement said the agreement with PDVSA will enable the
  company to supply a steady flow of refined products to its
  customers.
     Union Pacific said employees of the refinery would be
  transfered to the new company and would retain the same
  benefits as in the past.
  

";"acq,crude";"262"
"training/4386";"Energy_Resources";"2";"POWERINE REFINERY TO RESUME OPERATIONS
  &lt;Powerine Oil Co> said
  its refinery here will resume operation today, with initial
  crude oil runs of 20,000 barrels per day.
      Powerine, a privately-held company, said it expects the
  refinery to become fully operational by May, with crude oil
  throughput at 35,000 bpd.
      Initial oil products deliveries are scheduled for Monday,
  Powerine said. The refinery had been closed due to a change of
  ownership, the company said.
  

";"crude";"72"
