doc_id,category,target,text,original_categories,word_count
test/15531,Markets,2,"LONDON FREIGHT MARKET FEATURES GRAIN OUT OF U.S.
  Moderately active grain fixing was
  reported out of the U.S. But none of the business involved the
  significant voyages to the Continent or Japan, ship brokers
  said.
      A steady 13.50 dlrs was paid from the U.S. Gulf to Morocco
  and 23.25 dlrs was paid for 27,000 long tons from the Gulf to
  Taiwan. A vessel carrying 13,500 long tons of bagged wheat
  flour from the Gulf to Aqaba received a lump sum of 472,500
  dlrs.
      Grain from the Great Lakes to Algeria made 28 dlrs against
  27.75 paid for similar fixing towards the end of March.
      Market talk suggested a Federal Commerce vessel had been
  booked to move grain from the Great Lakes to Morocco on Comanav
  account at about 22 dlrs and 15.50 had been paid for a cargo of
  oilseeds from British Columbia to Japan, but no confirmation
  was obtainable.
      On the Continent, shippers agreed 19 dlrs for wheat from La
  Pallice to Buenaventura and 10.75 dlrs for grain from Ghent to
  Naples/Venice range. Elsewhere, maize from East London to Japan
  paid 22 dlrs.
      Soviet charterers reappeared in the timecharter sector and
  secured a 30,000 tonner from Savona for a trans-Atlantic round
  trip at 4,450 dlrs daily and a 31,000 tonner from
  Antwerp-Hamburg for a similar voyage at 4,250 dlrs daily.
  

","grain,ship",221
test/16319,Corporate_Industrial,0,"&lt;NEW MILFORD SAVINGS BANK> 1ST QTR NET
  Shr 62 cts vs 26 cts
      Net 2,312,000 vs 944,000
      NOTE: 1987 includes five ct shr charge from loan loss
  provision.
  

",earn,28
training/1932,Economics,1,"BELGOLUX TRADE MOVES INTO SURPLUS IN 1986
  The Belgo-Luxembourg Economic Union
  (BLEU) moved into a narrow trade surplus of 4.7 billion francs
  in 1986 after a 140.4 billion franc deficit in 1985, figures
  given by a spokesman for the National Statistics Institute
  show.
      He said imports fell last year to 3,061.8 billion francs
  from 3,304.1 in 1985 while exports were also lower at 3,066.6
  billion francs against 3,163.7 billion.
      In December, the BLEU had an 11.9 billion franc trade
  surplus after a 10.9 billion franc surplus in November and a
  2.3 billion franc surplus in December 1985.
  

",trade,97
test/17896,Economics,1,"CENTRAL BANK HEAD SAYS PHILIPPINE GROWTH ON TARGET
  The Philippines' first quarter growth
  figures released yesterday indicated the government was likely
  to achieve its 1987 targets, Central Bank governor Jose
  Fernandez said in an interview.
      The National Economic Development Authority (NEDA)
  announced yesterday gross domestic product (GDP) grew 5.78 pct
  and gross national product (GNP) 5.53 pct in the first quarter
  from a year earlier.
      ""I don't see anything on the horizon that should cut it
  (growth) short,"" Fernandez said.
       NEDA said GNP had grown 3.56 pct and GDP 3.25 pct in the
  fourth quarter of 1986 from a year earlier. Last year's GNP
  growth, put earlier at 0.13 pct, was revised to 1.51 pct.
      ""Certainly I do not see any shortage in external resources
  and if GNP growth continues at this level I would assume that
  domestic resources on the fiscal side would be generated and
  would not be a stumbling block,"" Fernandez said.
      ""I think even before the figures came out, simply looking at
  key indicators, such as consumption of fuel oil and power,
  showed that the economy was on a different track from last
  year,"" he said.
      Fernandez said consumption tended to be heavier in the
  first and second quarters because of the dry weather, and it
  could drop off in the third quarter.
      He said the most significant sign of recovery lay in the
  manufacturing sector, which grew by 9.64 pct, after declines in
  1985 and a slow turnaround in the second half of 1986.
      ""That is not a seasonal thing, it is secular,"" he said.
      He said the government had met all monetary targets set for
  the first quarter in consultation with the International
  Monetary Fund (IMF). It expected to draw down the fourth
  tranche from its 198 mln SDR stand-by arrangement soon.
      The Philippines has so far drawn three tranches totalling
  58 mln SDRs from the arrangement expiring on April 23, 1988.
  Fernandez said an IMF mission would visit here in July or
  August to review performance in the January-June period.
      He said IMF repayments were projected to total 1.56 billion
  dlrs over the 1987-92 period and drawings only 236 mln dlrs.
  Repayments were inevitable and many countries would find their
  net repayments to the IMF rising in the next few years.
      ""It means that since there will be a net drain on ODA
  (official development assistance) accounts the commercial
  banking system will be requested to hold the line,"" he said.
      It is an internal constraint that exists because the IMF
  debt cannot be rescheduled, Fernandez said.
      The Philippines rescheduled 10.3 billion dlrs of its 28
  billion dlr foreign commercial debt in March.
      Fernandez said Central Bank bills, introduced in March 1984
  to mop up excess liquidity, had peaked at 43.1 billion pesos in
  April 1986. But their unwinding on maturity dates, started in
  October last year, had almost been completed.
      He said auctions of treasury bills, whose outstanding level
  touched 95.44 billion pesos on May 20, were going well.
  ""Treasury bills will remain a basic monetary tool,"" he said.
      Commenting on the country's foreign debt Fernandez said, ""I
  think the Philippine debt stock looms large because our own
  receipts from exports have not taken the same kind of leap
  forward as might have been suitable.""
      The foreign debt is projected by the Central Bank to reach
  29.04 billion dlrs by the end of 1987.
      NEDA said exports totalled 1.2 billion dlrs in the first
  quarter, while imports were 1.4 billion dlrs.
      Fernandez said the government had targeted GNP growth of
  between six and 6.5 pct this year. He cautioned that while
  growth so far was high the targets had not yet been achieved.
      Fernandez said he saw no merit in arguments by some
  economists that the peso, currently pegged at 20.50 to the
  dollar, ought to be devalued to make the country's exports more
  competitive.
      ""By being pegged to the dollar on a basket basis the peso
  has already substantially devalued against all of the country's
  trading partners,"" he said.
      On the proposed Omnibus Investment Code, he said he was
  opposed to a clause which would allow the unrestricted
  repatriation abroad of investments made during the first two
  years after the imposition of the Code.
      The imposition of the Code, scheduled for last January, has
  been delayed by objections from some business groups.
      ""I think any central bank, certainly this one after the
  events of the past two or two and a half years, has to be
  prudent. This is not the time to throw all caution to the winds
  and I'm not about to do that,"" Fernandez said.
      ""It would be ideal if we reach a point where movement of
  capital and earnings can be free,"" he said.
      ""We have had one year of reasonably good results. Certainly
  we continue to have a fairly heavy drain on our external
  availabilities simply by servicing our debts.""
  

",gnp,813
training/2622,Economics,1,"TREASURY'S BAKER FORECASTS REDUCTION IN JAPANESE TRADE SURPLUS THIS YEAR

  TREASURY'S BAKER FORECASTS REDUCTION IN JAPANESE TRADE SURPLUS THIS YEAR
  

",trade,20
training/13010,Economics,1,"CANADIAN MONEY SUPPLY M-1 FALLS 291 MLN DLRS IN WEEK, BANK OF CANADA SAID

  CANADIAN MONEY SUPPLY M-1 FALLS 291 MLN DLRS IN WEEK, BANK OF CANADA SAID
  

",money-supply,28
test/14911,Corporate_Industrial,0,"JARDINE MATHESON REPLACES ""B"" SHARE BY BONUS ISSUE
  Jardine Matheson Holdings Ltd
  &lt;JARD.HK> said it will withdraw the previously announced
  four-for-one bonus issue of ""B"" shares and replace it by a
  two-for-five bonus issue of ordinary shares.
      A statement said the firm expects to pay total dividends
  for 1987 of not less than 40 cents a share on the expanded
  capital.
      Jardine Matheson decided to withdraw its issue because of a
  joint announcement earlier today by Ronald Li, chairman of the
  Stock Exchange of Hong Kong, and Securities Commissioner Ray
  Astin, that the listings of new ""B"" shares would be barred.
      The official announcement said this will include the
  proposal by Jardine Matheson.
      But the Jardine statement quoted chairman Simon Keswick as
  saying: ""We continue to believe that the issuing of ""B"" shares
  would benefit shareholders, and regret that they will not be
  given the opportunity to vote on the matter at this stage.""
      Keswick said the ""B"" share issue will benefit Jardine
  Matheson's shareholders by giving the firm flexibility to issue
  ordinary shares for expansion in future without diluting
  existing shareholders' voting rights.
      However, he added: ""We certainly welcome (the Secretary for
  Monetary Affairs) David Nendick's referral of this very
  important matter to the Standing Committee on Company Law
  Reform and are hopeful that the process will lead to the
  development of general principles which can be embraced by all
  constituents of the Hong Kong market.""
  

",earn,237
training/14214,Economics,1,"VOLCKER SAYS FED POLICY NOT RESPONSIBLE FOR PRIME RATE RISE

  VOLCKER SAYS FED POLICY NOT RESPONSIBLE FOR PRIME RATE RISE
  

",interest,20
test/16359,Markets,2,"BULGARIA, ROMANIA GRAIN CROP SEEN LESS FAVORABLE
  Current prospects for this year's
  grain crop in Bulgaria and Romania appear less favorable than
  in 1986, the U.S. Agriculture Department's officer in Belgrade
  said in a field report.
      The report said the assessment was based on travel in the
  two countries from March 30 to April 4.
      It said crop conditions were better than earlier expected
  following the extreme dry conditions last fall and the
  prolonged winter temperatures this spring.
      However, in general plant development was at least three
  weeks or more behind normal this spring, and conditions varied
  greatly by regions, the report said.
      Fields seeded during the optimum period last fall, and
  especially those receiving supplemental irrigation water (about
  65 pct of the fields observed), appeared to be in good
  condition, with little evidence of winterkill, while others
  varied considerably, the report said.
      Fields lacking adequate moisture last fall showed weak and
  uneven stands. Spotty germination and winterkill in those
  fields averaged 10 to 30 pct, it said.
  

",grain,168
test/18176,Markets,2,"SKYLINE &lt;SKX.V> EXPECTS TO BEGIN MINE IN JULY
  Skyline Explorations Ltd said expects
  construction can begin next month on a gold mine at Johnny
  Mountain Camp, located 600 miles north of Vancouver.
      The company said a contract has been let for a 200 to 400
  tons per day mill and the company is receiving cooperation from
  provincial and federal agencies on its stage one report,
  ""approval in principal,"" which is required before actual
  construction can begin.
      Skyline said it is optimistic the approval in principal
  will be received in late June, by which time it expects to have
  confirmed threshold tonnage and grade targets so construction
  can begin in July.
     
      Skyline said the 1987 exploration drift on 16 vien east at
  Johnny Mountain has advanced 320 feet. The vein is continuous,
  averaging four feet thick plus an altered mineralized hanging
  wall.
      It said periodic face samples indicate an average grade of
  1.05 ounces per ton of ore ranging from a low of 0.78 ounce per
  ton to a high of 55.8 ounces per ton.
  

",gold,174
test/16754,Markets,2,"Bank of Japan intervening to support dollar against yen, dealers

  Bank of Japan intervening to support dollar against yen, dealers
  

",money-fx,20
training/10545,Economics,1,"GROS DENIES COURT ACTION AGAINST BRAZIL
  Central Bank president Francisco Gros
  denied rumours that foreign creditors had filed court actions
  against Brazil to seek payment of its 109-billion dlr debt.
      ""There is no court action against Brazil,"" Gros said in a
  television interview.
      Brazil last month suspended interest payments on its 68
  billion dlr debt to commercial banks and yesterday suggested an
  extension of short-term credit lines for 60 days until May 31.
      Media reports said some banks rated as small among Brazil's
  700 creditors had filed lawsuits against the decision to
  suspend interest payments.
      Gros said negotiations with the commercial creditors would
  start within two weeks, when he and Finance Minister Dilson
  Funaro attend council meetings of the International Monetary
  Fund (IMF) in Washington.
      ""Brazil is facing the issue very carefully. We are seeking a
  negotiation that will give the country space to grow, because
  only with growth will we be able to meet our commitments,"" Gros
  said.
  

",interest,159
test/16332,Corporate_Industrial,0,"ALLIED STORES &lt;ALS> SELLS DILLARD &lt;DDS> TWO UNITS
  Dillard Department Stores Inc, based
  in Little Rock, Ark., and Allied Stores Corp jointly said they
  entered a definitive purchase agreement for the sale to Dillard
  of the Joske's and the Cain-Sloan divisions of Allied for 255
  mln dlrs cash, subject to certain closing adjustments.
      The sale excludes certain real estate assets of Joske's and
  Cain-Sloan, which Allied estimates have an aggregate value of
  30 mln dlrs based on current market conditions.
      Joske's has 26 stores in Texas and one in Arizona.
  Cain-Sloan has four stores in Nashville. Joske's is the largest
  unit Allied has slated for sale in its restructuring.
      Allied Stores Corp, a subsidiary of Campeau Corp, was
  acquired by acquired by the Canadian developer last year.
      Robert Campeau, chairman of Allied, said ""this is a
  terrific start to our disposition program which is proceeding
  well ahead of schedule. This sale will fulfill the requirements
  under our bank agreements to sell certain assets by June 30 and
  give us additional flexibility in the disposal of the remaining
  divisions being sold.""
       Allied Stores is required to pay 200 mln dlrs in bank debt
  by June 30. There had been some doubts on Wall Street that the
  company could meet the payment.
      A Campeau source said, ""We believe this cash sale puts us
  in a very strong negotiating position to maximize the proceeds
  Allied can receive from its other divisions.""
      ""Allied was able to put itself in a position where it knows
  it will be able to meet the June 30 payment schedules,"" the
  source said.
      About 1.1 bilion dlrs in Allied assets had been targeted
  for sale by Dec. 31, 1988 to pay for the aquisition of Allied
  by Campeau.
      Allied will be taking bids for its other divisions.
  Targeted for sale are Bonwit Tellers, Garfinckel's, Dey's,
  Donaldson's, Herpolsheimer's, Heer's, Miller's, Miller and
  Rhoads, Pomeroy's, Catherine's, Plymouth Shops, and Jerry
  Leonard. The divisions provided 38.4 pct of Allied net sales
  and 11.8 pct of store profit in fiscal 1985.
  

",acq,338
test/15582,Markets,2,"YUGOSLAVIA TO TENDER FOR 100,000 TONNES WHEAT
  Yugoslavia will tender April 14 for
  100,000 tonnes of wheat, the U.S. Agriculture Department's
  Counselor in Belgrade said in a field report.
      The report, dated April 7, said the wheat must be from 1986
  and 1987 harvest, and imports of soft wheat from Europe and
  from other suppliers will not be considered.
      It said the imports will be used to rebuild the federal
  reserves and as a result will not be subject to import
  surcharges.
  

","grain,wheat",82
training/10567,Economics,1,"U.S. ENERGY COSTS ROSE IN FEBRUARY BY 1.9 PCT
  Consumer energy costs rose 1.9 pct
  in February following a sharp rise last month, the Labor
  Department said.
      The February increase in the overall energy costs,
  including petroleum, coal and natural gas, followed a 0.2 pct
  drop in December and a 3.0 pct rise in January, it said.
      Energy prices were 12.2 pct below year-ago levels.
      The department's Consumer Price Index showed that the cost
  of gasoline rose in February by 4.2 pct, after a 6.6 pct rise
  in January.
      Gasoline prices were nonetheless 18.0 pct below their
  levels as of February 1986.
      Also, the category including fuel oil, coal and bottled gas
  rose in February by 3.8 pct, putting it 14.9 pct under the
  year-ago figure.
      The index also showed that natural gas and electricity were
  unchanged last month, but down 3.5 pct from the February 1986
  figure, the department said.
      The index has been updated  o reflect 1982-84 consumption
  patterns; previously, the index was based on 1972-73 patterns.
  

","cpi,crude,heat,nat-gas,propane",169
training/12469,Economics,1,"WESTPAC IN N.Z. RAISES INDICATOR LENDING RATE
  Westpac Banking Corp in New Zealand
  said it will increase its indicator lending rate by 1.5
  percentage points to 22.5 pct from April 7.
      Westpac said in a statement the increase reflects high
  costs of funding.
      The bank said nervousness in the wholesale deposit market
  is creating uncertainty about the immediate outlook for
  interest rates. Liquidity is expected to remain tight over the
  next month and this will put upward pressure on interest rates.
  Base lending indicator rates of the other three trading banks
  range between 21.0 pct and 21.5 pct.
  

",interest,98
training/10297,Economics,1,"JAPAN FEBRUARY CURRENT ACCOUNT, TRADE SURPLUS JUMP
  Japan's current account surplus rose to
  7.38 billion dlrs in February from 3.89 billion a year ago and
  from 4.95 billion in January, the Finance Ministry said.
      The trade surplus rose to 8.14 billion dlrs in February
  from 4.77 billion a year earlier and 5.70 billion in January.
      The long-term capital account deficit widened to 11.40
  billion dlrs from 8.06 billion a year ago, but it narrowed from
  12.32 billion in January, the Ministry said.
      Japan's February exports rose to 16.74 billion dlrs from
  14.89 billion in February 1986 and from 14.65 billion in
  January, the Ministry said. Imports fell to 8.61 billion from
  10.12 billion a year earlier and 8.94 billion in January.
      The invisible trade deficit fell to 617 mln dlrs in
  February from 693 mln a year earlier, but was up from a 527 mln
  deficit in January.
      Figures do not tally exactly because of rounding.
      Transfer payments narrowed to a 140 mln dlr deficit last
  month from a 185 mln deficit a year earlier and a 225 mln
  deficit in January.
      The basic balance of payments deficit in February fell to
  4.02 billion dlrs from 4.17 billion in February 1986 and 7.37
  billion in January. Short-term capital account payments swung
  to a 1.28 billion dlr deficit in February from a 1.60 billion
  surplus a year earlier and a 1.44 billion dlr surplus in
  January.
      Errors and omissions were 2.65 billion dlrs in surplus,
  compared with a 1.27 billion surplus a year earlier and a 1.10
  billion deficit in January. The overall balance of payments
  deficit rose to 2.65 billion dlrs from 1.30 billion a year
  earlier but was down from 7.04 billion in January.
      The seasonally adjusted trade surplus fell to 9.16 billion
  dlrs in February from the record 9.58 billion in January, the
  Ministry said.
      The seasonally adjusted current account surplus also
  dropped to 8.4 billion dlrs in February from the record 8.83
  billion set in January.
  

","bop,trade",329
test/15978,Economics,1,"U.S. BANK NET FREE RESERVES 447 MLN DLRS IN TWO WEEKS TO APRIL 8

  U.S. BANK NET FREE RESERVES 447 MLN DLRS IN TWO WEEKS TO APRIL 8
  

",money-supply,28
test/19764,Markets,2,"U.S. MINERALS &lt;USMX.O> COMMISSIONS NEW GOLD MINE
  U.S. Minerals Exploration Co said it and
  Pegasus Gold Inc &lt;PGUL.O> of Spokane, Wash, officially
  commissioned a new gold, zinc and lead producing mine.
      U.S. Minerals said the new Montana Tunnels Mine near
  Helena, Mont, is expected to reach full production in August
  1987. U.S. Minerals said the mine is designed to operate at an
  average of 12,500 tons or ore per day and is projected to
  produce 95,000 ounces of gold in 1988, plus significant
  quantities of silver, lead and zinc.
      U.S. Minerals said it has a 50 pct net profit royalty
  interest in the mine after payback of development costs.
  

","gold,lead,silver,zinc",109
test/15262,Corporate_Industrial,0,"CANADA PLANS TO MONITOR STEEL IMPORTS, EXPORTS, TRADE MINISTER SAYS

  CANADA PLANS TO MONITOR STEEL IMPORTS, EXPORTS, TRADE MINISTER SAYS
  

","iron-steel,trade",20
training/13317,Economics,1,"CHASE-AMP BANK TO LOWER AUSTRALIAN PRIME RATE TO 17.75 PCT FROM 18.25 TOMORROW

  CHASE-AMP BANK TO LOWER AUSTRALIAN PRIME RATE TO 17.75 PCT FROM 18.25 TOMORROW
  

",interest,26
training/12829,Economics,1,"CANADIAN FOREIGN RESERVES SURGE IN MONTH
  Canadian foreign reserve holdings rose
  1.23 billion U.S. dlrs in March to 7.77 billion dlrs, the
  Finance Department said.
      The department said the change from February included a
  decrease of 258.1 mln dlrs from the repayment, at maturity, of
  a 1982 Swiss Franc 400 mln issue.
      Also included was also a 112.8 mln dlr decline from a net
  redemption of Canada bills. The par value of bills outstanding
  was 800.7 mln dlrs at March 31.
      This month's reserves were 4.49 billion dlrs above March,
  1986's total of 3.28 billion dlrs.
      Reserve holdings in U.S. dlrs at end of March versus end of
  February were as follows.
      - U.S. dlrs 5.98 billion vs 4.47 billion,
      - other foreign currencies 37.1 mln vs 319.9 mln,
      - gold 874.0 mln vs 864.1 mln
      - special drawing rights 191.8 mln vs 188.6 mln,
      - IMF Reserves 689.7 mln vs 705.7 mln.
  

",reserves,153
test/19560,Markets,2,"IRAQ REJECTS NEW OPEC OIL QUOTA
  Iraq has rejected its new OPEC
  production quota set in Vienna for the second half of this
  year, the official Iraqi news agency INA reported.
      It quoted Oil Minister Issam Abdul-Rahim al-Chalabi, who
  returned Sunday, as saying ""Iraq will continue to adhere to its
  position considering itself as not included in the agreement.""
  
      Last December, Iraq rejected its assigned first half 1987
  quota of 1.466 mln bpd and demanded a share equal to the 2.255
  mln bpd quota set for Iran, its enemy in the nearly
  seven-year-old Gulf war.
      The accord reached by OPEC ministers in Vienna Saturday set
  an output ceiling of 16.6 mln bpd for the group's 13 members
  from July to December, raising Iraq's share to 1.54 mln bpd and
  Iran's to 2.369 mln.
  

",crude,133
test/15366,Corporate_Industrial,0,"CSR SAYS IT IS RETAINING NON-DELHI GAS-OIL STAKES
  CSR Ltd &lt;CSRA.S> said its sale of &lt;Delhi
  Petroleum Pty Ltd> will not affect the other oil and gas
  interests it manages or operates.
      CSR sold Delhi, which holds an average 25 pct in the Santos
  Ltd &lt;STOS.S>-led Cooper-Eromanga Basin onshore gas and liquids
  joint ventures, to an Exxon Corp &lt;XON> unit for 985 mln dlrs on
  April 1.
      In a statement to clarify the position, CSR said it will
  retain its Roma Gas unit, the associated Roma-Brisbane gas
  pipeline and the Bula oilfield on Seram, Indonesia, plus
  exploration interests in Queensland and Hainan Island, China.
  

",acq,104
test/17479,Corporate_Industrial,0,"CONISTON GROUP TO CONTINUE BID FOR ALLEGIS &lt;AEG>
  An investor group led by Coniston
  Partners said it plans to continue its effort to gain control
  of Allegis Corp despite the defensive maneuvers Allegis
  announced last week.
      Allegis said then that it would borrow three billion dlrs
  and pay shareholders a dividend of 60 dlrs per share, lowering
  the company's net worth. The Coniston group, which owns 13 pct
  of Allegis stock, has said that it would seek shareholder
  consents to remove 13 of the 16 Allegis directors. The group
  had said it would consider breaking up Allegis into its
  airline, hotel and vehicle rental components if it succeeded.
      The Coniston group said it expects to make a further
  announcement today on its plans for Allegis.
      Wall Street analysts and traders had not expected Coniston
  to abandon its pursuit of Allegis as a result of the Allegis
  defensive measures.
      Allegis officials were unavailable for comment.
  

",acq,154
test/17888,Markets,2,"JAPAN READY TO USE DIPLOMACY FOR GULF SECURITY
  Japan was ready to use diplomacy to help
  maintain the security of the Gulf, Prime Minister Yasuhiro
  Nakasone said.
      But he told reporters Japan should not cut its lines of
  communication with Iran and Iraq because its policy was to take
  a broad political stance. Officials of the foreign ministry
  said Japan had maintained good relations with both Iran and
  Iraq, which have been at war since September 1980.
      Last week Nakasone ruled out Japanese military or financial
  help to patrol the waters of the Gulf. About 60 pct of Japan's
  crude oil passes through the waterway.
      President Reagan said yesterday the threat to oil routes in
  the Gulf from attacks by Iran and Iraq was high on the agenda
  for next week's G-7 summit in Venice.
      Reagan has approved plans for the United States to step up
  its naval presence in the Gulf despite congressional
  expressions of concern and he has called on U.S. Allies to help
  maintain freedom of navigation.
      Japan's constitution prevents its armed forces from being
  deployed overseas. Nakasone has said that Washington
  understands this problem.
  

","crude,ship",188
test/16897,Economics,1,"SOVIET INDUSTRIAL OUTPUT UP IN FIRST QUARTER
  Soviet industrial output in the first
  quarter of this year grew by 2.5 pct compared with the first
  three months of 1986, Tass news agency reported.
      A regular meeting of the Politburo heard that in March,
  industry achieved the average daily rate needed to fulfil
  annual targets.
      Quarterly plans were exceeded in the fuel and power sector
  and agriculture, where output grew by 8.7 pct compared with the
  same period last year, it said. Plans were not fulfilled by the
  engineering and building ministries, the chemical and timber
  sectors, rail transport and light industry, it added.
  

",ipi,103
test/15300,Corporate_Industrial,0,"VULCAN CORP &lt;VUL> REGULAR DIVIDEND
  Qtly div 20 cts vs 20 cts in prior qtr
      Payable June 10
      Record May 22
  

",earn,21
training/13321,Economics,1,"CHASE-AMP BANK CUTS AUSTRALIAN PRIME TO 17.75 PCT
  &lt;Chase-AMP Bank Ltd> said it will lower
  its prime lending rate to 17.75 pct from 18.25, effective
  tomorrow.
      The bank is the first to lower its prime rate below the 18
  pct set by a few banks in the last few days in a continuation
  of a downward trend which began late last month.
      Other prime rates range from 18.25 to 18.5 pct, with the
  majority on 18.25.
      The bank said the reduction reflected the recent downturn
  in money market rates, the improved economic outlook and
  adequate liquidity in the second quarter tax rundown period.
  

",interest,103
test/16392,Corporate_Industrial,0,"FRANKLIN MICHIGAN INSURED SETS LOWER PAYOUT
  Mthly div 6.6 cts vs 6.9 cts prior
      Pay April 30
      Record April 15
      NOTE: Franklin michigan Insured Tax-Free Income Fund.
  

",earn,27
test/15175,Corporate_Industrial,0,"&lt;HAYES-DANA INC> 1ST QTR NET
  Shr 30 cts vs 28 cts
      Net 5,000,000 vs 4,600,000
      Revs 125.2 mln vs 123.9 mln
      Note: 52 pct-owned by Dana Corp &lt;DCN>.
  

",earn,28
test/16597,Corporate_Industrial,0,"(CORRECTED) - GOODYEAR &lt;GT> TO SELL CELERON
  Goodyear Tire and Rubber Co said it
  expects to sell its Celeron Corp oil and gas subsidiary for
  about two billion dlrs in about two months.
      After the company's annual meeting, Rober Mercer,
  Goodyear's chairman and chief executive officer, also said 
  Goodyear expects to report a profit of more than one dlr a
  share from continuing operations in the first quarter. In the
  same year-ago period, Goodyear reported a loss of 59 cents a
  share from continuing operations.
      Mercer said about seven companies are interested in buying
  Celeron and they may form a consortium to buy the unit.
  

",acq,105
test/14832,Markets,2,"THAI TRADE DEFICIT WIDENS IN FIRST QUARTER
  Thailand's trade deficit widened to 4.5
  billion baht in the first quarter of 1987 from 2.1 billion a
  year ago, the Business Economics Department said.
      It said Janunary/March imports rose to 65.1 billion baht
  from 58.7 billion. Thailand's improved business climate this
  year resulted in a 27 pct increase in imports of raw materials
  and semi-finished products.
      The country's oil import bill, however, fell 23 pct in the
  first quarter due to lower oil prices.
      The department said first quarter exports expanded to 60.6
  billion baht from 56.6 billion.
      Export growth was smaller than expected due to lower
  earnings from many key commodities including rice whose
  earnings declined 18 pct, maize 66 pct, sugar 45 pct, tin 26
  pct and canned pineapples seven pct.
      Products registering high export growth were jewellery up
  64 pct, clothing 57 pct and rubber 35 pct.
  

","corn,grain,rice,rubber,sugar,tin,trade",148
test/16681,Economics,1,"U.S. BILL AUCTION RATES AVERAGE 5.98, 6.08 PCT
  The U.S. Treasury said its weekly
  auction of three-month bills produced an average rate of 5.98
  pct, with a 6.08 pct rate on six-month bills.
      These rates compared with averages of 5.53 pct for the
  three- and 5.63 pct for the six-month bills sold last week.
      The bond-equivalent yield on three-month bills was 6.17
  pct. Accepted bids ranges from 5.92 to 5.99 pct and 60 pct of
  the bids at the high, or stopout rate, were taken. For six
  months, the yield was 6.38 pct and the bids ranged from 5.98
  pct to 6.10 pct with 48 pct of the bids accepted.
      The Treasury said it received 25.99 billion dlrs of bids
  for the three-month bills, including 1.2 billion dlrs in
  non-competitive bids from the public. It accepted 6.6 billion
  dlrs of bids, including 2.1 billion dlrs from the Federal
  Reserve and 180 mln dlrs from foreign and international
  monetary authorities.
      Some 24.7 billion dlrs in bids for six-month bills were
  received, including 832 mln dlrs in non-competitives. The
  Treasury accepted 6.6 billion dlrs, including 1.8 billion dlrs
  from the Fed and 1.2 billion dlrs from foreign and
  international authorities.
      The average price for the three-month bills was 98.488 and
  prices ranged from 98.504 to 98.486.  The average price for the
  six-months bills was 96.926, and prices ranged from 96.977 to
  96.916.
      The average yield on the three-month bills was the highest
  since 5.99 pct on June 30, 1986.  The average yield on the
  six-month bills was the highest since 6.13 pct on June 23,
  1986.
  

",interest,264
test/20021,Economics,1,"AQUINO SAYS MANILA WATCHING INTEREST RATES CLOSELY
  President Corazon Aquino said the
  Philippines was closely monitoring interest rates in the wake
  of Monday's record drop on Wall Street and steep declines in
  Manila and other Asian stock markets.
      ""We will monitor these developments closely and will
  continue to hope that they do not precipitate large declines in
  economic activity around the world,"" Aquino told a meeting of 13
  major Philippine business groups.
      ""The Philippines, as a trading country in the world economy,
  depends on the continued health and growth of both the world
  economy and the world trading system,"" she said.
      The Manila Stock Exchange composite index plunged 105.49
  points or 11.79 pct by the midday close to 789.54, depressed by
  the record 508 point fall of the Dow Jones industrial average
  on Monday.
      ""The Philippines, in addition, as a large borrower nation,
  is affected by developments in interest rate levels around the
  world and will carefully monitor the impact of these
  developments on interest rates, on gold and on commodity
  prices,"" Aquino said.
      ""We welcome the statements from world leaders that urge calm
  in the present difficult situation,"" she added.
  

",interest,191
